번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(x),좌표정보(y),문화체육업종명,문화사업자구분명,지역구분명,총층수,주변환경명,제작취급품목내용,보험기관명,건물용도명,지상층수,지하층수,객실수,건축연면적,영문상호명,영문상호주소,선박총톤수,선박척수,선박제원,무대면적,좌석수,기념품종류,회의실별동시수용인원,시설면적,놀이기구수내역,놀이시설수,방송시설유무,발전시설유무,의무실유무,안내소유무,기획여행보험시작일자,기획여행보험종료일자,자본금,보험시작일자,보험종료일자,부대시설내역,시설규모,Unnamed: 63
361,관광식당,07_24_01_P,3200000,CDFI3261042009000003,2009-11-16,,1,영업/정상,13,영업중,,,,,830-2284,,151-902,서울특별시 관악구 신림동 1643-4번지,서울특별시 관악구 시흥대로 576  (신림동),,칠룡성,2011-06-23 16:20:58,I,2018-08-31 23:59:59,,191358.477626236,442434.654034339,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,관광식당,07_24_01_P,3200000,CDFI3261042004000002,2004-06-08,,1,영업/정상,13,영업중,,,,,884-4761,,151-835,서울특별시 관악구 봉천동 1601-1번지,서울특별시 관악구 남부순환로 1840 (봉천동),,아웃백스테이크하우스 서울대점,2015-09-25 16:35:22,I,2018-08-31 23:59:59,,195888.192100225,442019.999681675,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,관광식당,07_24_01_P,3200000,CDFI3261042007000001,2007-02-05,,1,영업/정상,13,영업중,,,,,875-2224,,151-057,서울특별시 관악구 봉천동 1598-21번지,서울특별시 관악구 관악로 146  (봉천동),,만리장성,2011-06-23 15:41:47,I,2018-08-31 23:59:59,,195734.739939144,441790.641846171,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,관광식당,07_24_01_P,3200000,CDFI3261042008000003,2008-08-01,,1,영업/정상,13,영업중,,,,,877-1272,,151-891,서울특별시 관악구 신림동 1430-11번지,서울특별시 관악구 신림동길 4  (신림동),,아리차이,2011-06-23 16:01:05,I,2018-08-31 23:59:59,,193586.346816414,442834.546903906,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,관광식당,07_24_01_P,3200000,CDFI3261042016000001,2016-05-02,,1,영업/정상,13,영업중,,,,,070-4521-9421,,,서울특별시 관악구 봉천동 1604-1번지 1층,"서울특별시 관악구 관악로14길 22, 1층 (봉천동)",08788,라꼬미다데수다메리카,2016-05-23 15:57:48,I,2018-08-31 23:59:59,,195840.823514062,441869.843556368,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,관광식당,07_24_01_P,3200000,CDFI3261042016000002,2016-06-20,,1,영업/정상,13,영업중,,,,,,,,서울특별시 관악구 봉천동 1625-29번지 2층,"서울특별시 관악구 낙성대로 16, 2층 (봉천동, 낙성대빌딩)",08790,China 唐(차이나당),2016-06-25 12:25:58,I,2018-08-31 23:59:59,,196285.295221388,441657.960486242,관광식당업,,일반주거지역,4.0,주택가주변,,,근린생활시설,2.0,,,,,,,,,,,,,164.5,,,,,,,,,,,,,165.0,
367,관광식당,07_24_01_P,3100000,CDFI3261042008000003,2008-09-09,,1,영업/정상,13,영업중,,,,,975-8313,,139-801,서울특별시 노원구 공릉동 312-24번지,서울특별시 노원구 동일로191가길 73 (공릉동),,味차이,2013-03-06 10:30:42,I,2018-08-31 23:59:59,,206132.909754258,458436.655271044,관광식당업,관광사업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,관광식당,07_24_01_P,3100000,CDFI3261042008000001,2008-06-26,,1,영업/정상,13,영업중,,,,,02-2653-8315,,139-837,서울특별시 노원구 상계동 1117-16번지,서울특별시 노원구 동일로242가길 22  (상계동),,천객가 수락산역점,2008-07-16 09:39:20,I,2018-08-31 23:59:59,,204875.046824469,463829.109760713,관광식당업,관광사업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,관광식당,07_24_01_P,3100000,CDFI3261042008000002,2008-08-25,,1,영업/정상,13,영업중,,,,,936-3969,,139-818,서울특별시 노원구 상계동 389-683번지,서울특별시 노원구 상계로27길 7  (상계동),,천지천(Chun Ji Chun),2008-08-27 14:58:42,I,2018-08-31 23:59:59,,206161.184646384,461838.485027889,관광식당업,관광사업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,관광식당,07_24_01_P,3220000,CDFI3261042010000010,2010-06-30,,1,영업/정상,13,영업중,,,,,2127-9835,,135-896,서울특별시 강남구 신사동 646-2번지 지상1층,"서울특별시 강남구 언주로164길 29  (신사동,지상1층)",,더키친살바토레쿠오모압구정점,2011-12-15 11:48:53,I,2018-08-31 23:59:59,,203114.582053156,447047.111169224,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,관광식당,07_24_01_P,3020000,CDFI3261042008000011,2008-06-11,,1,영업/정상,13,영업중,,,,,3785-1555,,140-858,서울특별시 용산구 이태원동 116-14번지 지상2층,"서울특별시 용산구 이태원로27가길 52  (이태원동,지상2층)",,젤렌,2009-08-07 10:56:28,I,2018-08-31 23:59:59,,199250.427930739,448098.758066965,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,관광식당,07_24_01_P,5670000,CDFI3261042021000004,2021-10-01,,1,영업/정상,13,영업중,,,,,055-285-8488,,,경상남도 창원시 성산구 신월동 39-4,경상남도 창원시 성산구 상남로 224-1 (신월동),51440,남해일식,2021-10-05 10:18:35,I,2021-10-07 00:22:47,,353761.714995958,193771.757478054,관광식당업,,,0.0,,,,,0.0,0.0,0.0,0.0,Namhaeilsik,TOURIST RESTAURANG(Japanese Restaurant),0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,,,,,,0.0,,,,0.0,
373,관광식당,07_24_01_P,5350000,CDFI3261042023000003,2023-03-15,,1,영업/정상,13,영업중,,,,,055-335-6439,,,경상남도 김해시 대동면 초정리 952-25,경상남도 김해시 대동면 동남로45번길 8,50808,대동할매국수,2023-03-16 09:28:32,I,2023-03-18 00:41:21,,381428.198783239,194887.106402912,관광식당업,,,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,,,,,,0.0,,,,0.0,
374,관광식당,07_24_01_P,5350000,CDFI3261042023000002,2023-02-23,,1,영업/정상,13,영업중,,,,,055-334-8852,,,경상남도 김해시 구산동 933,경상남도 김해시 김해대로1902번길 12-134 (구산동),50883,연지가든,2023-02-24 15:49:03,I,2023-02-26 00:41:05,,369694.568092109,196265.236855263,관광식당업,,,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,,,,,,0.0,,,,0.0,
375,관광식당,07_24_01_P,3780000,CDFI3261042003000001,2003-02-04,,1,영업/정상,13,영업중,,,,,712-4364,,463-874,경기도 성남시 분당구 정자동 60번지,경기도 성남시 분당구 내정로107번길 2  (정자동),,(주)코코스정자점,2003-02-04 15:50:33,I,2018-08-31 23:59:59,,210072.310221375,429767.392870051,관광식당업,관광사업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,관광식당,07_24_01_P,3780000,CDFI3261042003000002,2003-02-04,,1,영업/정상,13,영업중,,,,,,,461-210,경기도 성남시 수정구 창곡동 195-5번지,,,태국정통요리,2003-02-04 15:49:53,I,2018-08-31 23:59:59,,,,관광식당업,관광사업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,관광식당,07_24_01_P,3780000,CDFI3261042003000003,2003-02-04,,1,영업/정상,13,영업중,,,,,707-7755,,463-824,경기도 성남시 분당구 서현동 263번지,,,아모제마르쉐분당점,2003-02-04 15:52:50,I,2018-08-31 23:59:59,,210853.833466798,431447.85813153,관광식당업,관광사업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,관광식당,07_24_01_P,3780000,CDFI3261042003000004,2003-02-04,,1,영업/정상,13,영업중,,,,,,,463-832,경기도 성남시 분당구 분당동 98-3번지,경기도 성남시 분당구 서현로 435  (분당동),,코코마리,2003-02-04 15:54:51,I,2018-08-31 23:59:59,,212779.020344684,430249.11142818,관광식당업,관광사업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,관광식당,07_24_01_P,3780000,CDFI3261042003000005,2003-02-04,,1,영업/정상,13,영업중,,,,,,,463-820,경기도 성남시 분당구 서현동 27-2번지,,,만다린,2003-02-04 15:56:33,I,2018-08-31 23:59:59,,212408.168447892,431332.080042086,관광식당업,관광사업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,관광식당,07_24_01_P,3780000,CDFI3261042003000006,2003-02-04,,1,영업/정상,13,영업중,,,,,797-8192,,463-040,경기도 성남시 분당구 율동 111-5번지,경기도 성남시 분당구 문정로148번길 9  (율동),,탈리,2003-02-04 15:59:29,I,2018-08-31 23:59:59,,213343.786390391,431286.631504371,관광식당업,관광사업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,관광식당,07_24_01_P,3780000,CDFI3261042003000007,2003-02-04,,1,영업/정상,13,영업중,,,,,,,463-823,경기도 성남시 분당구 서현동 97-3번지,경기도 성남시 분당구 서현로321번길 10  (서현동),,티지아이프라이분당점,2003-02-04 16:01:16,I,2018-08-31 23:59:59,,211985.710246705,430892.847436549,관광식당업,관광사업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,관광식당,07_24_01_P,4020000,CDFI3261042010000003,2010-04-19,,1,영업/정상,13,영업중,,,,,031-427-9881,,,경기도 군포시 산본동 1026-30번지,"경기도 군포시 엘에스로 175 (산본동, 에스에이타워)",15808,이향원,2015-08-03 09:27:09,I,2018-08-31 23:59:59,,194903.593460055,430365.263449643,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,관광식당,07_24_01_P,4020000,CDFI3261042010000004,2010-11-02,,1,영업/정상,13,영업중,,,,,031-392-2203,,,"경기도 군포시 산본동 1136번지 한솔프라자 401,402호","경기도 군포시 산본로323번길 16-31 (산본동, 한솔프라자)",15865,긴자인도레스토랑,2015-08-03 09:27:48,I,2018-08-31 23:59:59,,193818.644472441,428674.509397562,관광식당업,,중심상업지역,,,,,,8.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
384,관광식당,07_24_01_P,4020000,CDFI3261042018000001,2018-03-20,,1,영업/정상,13,영업중,,,,,031-392-3922,,,경기도 군포시 산본동 1125번지 현대코아텔,"경기도 군포시 산본로 341, 현대코아텔 207, 208호 (산본동)",15865,윤쉐프의 짬뽕데이 산본점,2018-03-30 17:02:46,I,2018-08-31 23:59:59,,193939.746137687,428761.011779755,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,관광식당,07_24_01_P,4020000,CDFI3261042010000002,2010-03-25,,1,영업/정상,13,영업중,,,,,031-391-3666,,,경기도 군포시 산본동 1131-1번지 미성빌딩 201호,"경기도 군포시 산본로323번길 4-21 (산본동, 미성빌딩)",15865,산동성,2015-08-03 09:23:56,I,2018-08-31 23:59:59,,193940.065953815,428691.611656145,관광식당업,,중심상업지역,10.0,기타,,,근린생활시설,9.0,1.0,,,,,,,,,,,,140.0,,,,,,,,,,,,,140.0,
386,관광식당,07_24_01_P,3860000,CDFI3261042003000002,2003-07-29,,1,영업/정상,13,영업중,,,,,327-2571,,420-862,경기도 부천시 상동 535-8번지,,,아웃백스테이크하우스 상동점,2016-07-02 19:22:01,I,2018-08-31 23:59:59,,178256.078311903,444929.056781272,관광식당업,관광사업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,관광식당,07_24_01_P,3860000,CDFI3261042005000001,2005-06-15,,1,영업/정상,13,영업중,,,,,662-5075,,420-822,경기도 부천시 심곡동 162-27번지,,,안나프르나,2016-07-02 19:21:16,I,2018-08-31 23:59:59,,180873.855024243,442903.679129889,관광식당업,관광사업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,관광식당,07_24_01_P,4020000,CDFI3261042009000001,2009-03-16,,1,영업/정상,13,영업중,,,,,031-399-6622,,,경기도 군포시 산본동 1129번지 2층,"경기도 군포시 산본로323번길 4-7 (산본동, 청우빌딩)",15865,북경,2015-08-03 09:21:29,I,2018-08-31 23:59:59,,193982.576021138,428627.856468949,관광식당업,,중심상업지역,,기타,,,,,,,,,,,,,,,,,261.69,,,,,,,,,,,,,262.0,
389,관광식당,07_24_01_P,4020000,CDFI3261042010000001,2010-02-12,,1,영업/정상,13,영업중,,,,,031-393-0806,,,경기도 군포시 산본동 1151-10번지 국제교육센터 203호,"경기도 군포시 수리산로 112 (산본동, 군포국제교육센터)",15823,아향,2015-08-03 09:22:31,I,2018-08-31 23:59:59,,192718.808564279,428539.547295603,관광식당업,,,,기타,,,,,,,,,,,,,,,,,372.9,,,,,,,,,,,,,373.0,
390,관광식당,07_24_01_P,4020000,CDFI3261042018000002,2018-08-21,,1,영업/정상,13,영업중,,,,,031-392-1180,,,경기도 군포시 당동 974-3번지 재우빌딩,"경기도 군포시 용호1로 10, 재우빌딩 101, 102호 (당동)",15871,베이징스토리,2018-08-28 13:32:18,I,2018-08-31 23:59:59,,194475.380581723,426840.037928154,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,관광식당,07_24_01_P,5670000,CDFI3261042021000003,2021-09-14,,1,영업/정상,13,영업중,,,,,055-262-5556,,,경상남도 창원시 성산구 용호동 73-25 신우빌딩,"경상남도 창원시 성산구 용지로153번길 4-25, 신우빌딩 (용호동)",51436,김김밥밥본점,2021-09-17 12:02:46,I,2021-09-19 00:22:48,,352984.525938202,193589.060552761,관광식당업,,,0.0,,,,,0.0,0.0,0.0,0.0,GimGimBabBab,TOURIST RESTAURANT,0.0,0.0,,0.0,0.0,,0.0,116.59,,0.0,,,,,,,0.0,,,,117.0,
392,관광식당,07_24_01_P,5350000,CDFI3261042022000005,2022-12-07,,1,영업/정상,13,영업중,,,,,055-331-8892,,,경상남도 김해시 어방동 1104-9,경상남도 김해시 인제로51번길 6 (어방동),50930,가야마루,2022-12-12 15:43:55,I,2022-12-14 00:40:48,,373291.454264546,194339.824736022,관광식당업,,,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,,,,,,0.0,,,,0.0,
393,관광식당,07_24_01_P,5350000,CDFI3261042023000001,2023-01-11,,1,영업/정상,13,영업중,,,,,055-331-4884,,,경상남도 김해시 삼정동 315,경상남도 김해시 김해대로 2520 (삼정동),50935,제이더블유웨딩컨벤션(주),2023-01-12 10:05:57,I,2023-01-14 00:40:31,,373147.631436265,193703.663644117,관광식당업,,,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,,,,,,0.0,,,,0.0,
394,관광식당,07_24_01_P,5590000,CDFI3261042021000001,2021-05-27,,1,영업/정상,13,영업중,,,,,031-826-4077,,,경기도 양주시 장흥면 울대리 390-2,"경기도 양주시 장흥면 호국로 550, 1층",11522,진흥관,2021-06-02 17:22:06,I,2021-06-04 00:22:55,,197735.617025388,468427.858672426,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,관광식당,07_24_01_P,4770000,CDFI3261042020000001,2020-03-12,,1,영업/정상,13,영업중,,,,,,,,전라북도 순창군 순창읍 순화리 299,전라북도 순창군 순창읍 순창5길 28,56039,녹원,2020-09-25 11:23:47,I,2020-09-27 00:23:11,,212625.516249118,208270.407460749,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,관광식당,07_24_01_P,4770000,CDFI3261042016000001,2016-11-15,,1,영업/정상,13,영업중,,,,,,,,전라북도 순창군 순창읍 가남리 545-1,전라북도 순창군 순창읍 순창로 137,56050,궁전가든,2020-09-29 16:07:02,I,2020-10-01 00:23:11,,212659.401045209,207598.049969857,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,관광식당,07_24_01_P,5350000,CDFI3261042022000003,2022-08-18,,1,영업/정상,13,영업중,,,,,,,,경상남도 김해시 불암동 192-1,경상남도 김해시 김해대로 2787-19 (불암동),50829,향옥정,2022-10-12 15:29:36,I,2022-10-14 00:22:25,,375504.152246108,193193.192362505,관광식당업,,,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,,,,,,0.0,,,,0.0,
398,관광식당,07_24_01_P,5350000,CDFI3261042022000002,2022-10-04,,1,영업/정상,13,영업중,,,,,055-336-0331,,,경상남도 김해시 어방동 1062-10,경상남도 김해시 분성로 545 (어방동),50820,수손짜장,2022-10-07 11:16:23,I,2022-10-09 00:22:25,,373383.224039083,194618.047730494,관광식당업,,,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,,,,,,0.0,,,,0.0,
399,관광식당,07_24_01_P,5350000,CDFI3261042022000004,2022-10-25,,1,영업/정상,13,영업중,,,,,055-331-3389,,,경상남도 김해시 대청동 302-3,경상남도 김해시 삼문로 6 (대청동),51004,갑오삼계탕,2022-10-25 11:04:15,I,2022-10-27 00:22:24,,364013.375307741,189549.288058164,관광식당업,,,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,,,,,,0.0,,,,0.0,
400,관광식당,07_24_01_P,5390000,CDFI3261042015000001,2015-10-06,,1,영업/정상,13,영업중,,,,,055-572-0885,,,경상남도 의령군 의령읍 서동리 491-30 의령소바본점,"경상남도 의령군 의령읍 의병로18길 3-5, 의령소바본점",52149,의령소바,2021-03-03 16:47:13,I,2021-03-05 00:23:00,,314575.054995494,202928.96362993,관광식당업,,일반상업지역,3.0,,,,근린생활시설,3.0,0.0,,,,,,,,,,,,137.36,,,,,,,,,,,,,137.0,
401,관광식당,07_24_01_P,5350000,CDFI3261042016000001,2016-07-29,,1,영업/정상,13,영업중,,,,,,,,경상남도 김해시 외동 1264,"경상남도 김해시 김해대로 2232, 이마트 1층 (외동)",50938,(주)초마김해점,2021-03-06 13:50:39,I,2021-03-09 00:23:15,,370364.763087449,193812.296089474,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,관광식당,07_24_01_P,3640000,CDFI3261041998000001,1998-11-30,,1,영업/정상,13,영업중,,,,,042-673-8800,,300-806,대전광역시 동구 가양동 451-2번지,대전광역시 동구 동서대로 1700 (가양동),34573,파라다이스 뷔페,2014-05-28 13:35:03,I,2018-08-31 23:59:59,,239263.882389295,316572.975645084,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,관광식당,07_24_01_P,3640000,CDFI3261042004000001,2004-10-14,,1,영업/정상,13,영업중,,,,,042-256-2407,,300-150,대전광역시 동구 정동 36-32번지,대전광역시 동구 중앙로203번길 78 (정동),34625,태화장,2014-05-28 13:25:42,I,2018-08-31 23:59:59,,238477.567179898,314867.932777734,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,관광식당,07_24_01_P,3640000,CDFI3261042011000001,2011-04-15,,1,영업/정상,13,영업중,,,,,042-626-9295,,300-835,대전광역시 동구 홍도동 97번지,대전광역시 동구 한남로 11 (홍도동),34554,차오차오,2014-05-28 13:31:10,I,2018-08-31 23:59:59,,238241.498655492,316771.334062194,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,관광식당,07_24_01_P,4020000,CDFI3261042018000003,2018-10-25,,1,영업/정상,13,영업중,,,,,031-462-1999,,,경기도 군포시 부곡동 1251-3번지,"경기도 군포시 군포첨단산업2로8번길 15, 1층 (부곡동)",15880,아향,2018-10-31 09:26:47,I,2018-11-02 02:36:57,,194752.337380908,424807.996398167,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,관광식당,07_24_01_P,5670000,CDFI3261042022000003,2022-07-07,,1,영업/정상,13,영업중,,,,,,,,경상남도 창원시 의창구 동정동 332,경상남도 창원시 의창구 동정길 57-33 (동정동),51190,(주)풍성한고을,2022-07-08 17:33:49,I,2022-07-12 00:22:29,,346970.436633696,197475.117020004,관광식당업,,,0.0,,,,,0.0,0.0,0.0,0.0,Pung seong han goeul,TOURIST RESTAURNAT(Korean Restaurnat),0.0,0.0,,0.0,0.0,,0.0,263.57,,0.0,,,,,,,0.0,,,,264.0,
407,관광식당,07_24_01_P,5350000,CDFI3261042022000001,2022-07-29,,1,영업/정상,13,영업중,,,,,055-336-6354,,,경상남도 김해시 불암동 229-34,경상남도 김해시 식만로348번길 31-1 (불암동),50937,경포장장어구이,2022-08-04 15:14:35,I,2022-08-07 00:22:38,,374916.149333747,192651.960729406,관광식당업,,,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,,,,,,0.0,,,,0.0,
408,관광식당,07_24_01_P,5470000,CDFI3261042008000001,2008-11-04,,1,영업/정상,13,영업중,,,,,055-945-1940,,670-807,경상남도 거창군 거창읍 상림리 888-1번지,,,비룡,2012-02-19 17:55:25,I,2018-08-31 23:59:59,,,,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450000000.0,,,,,
409,관광식당,07_24_01_P,4180000,CDFI3261042010000002,2010-10-13,,1,영업/정상,13,영업중,,,,,262-1321,,200-180,강원도 춘천시 석사동 802-2번지,강원도 춘천시 후석로 11-4  (석사동),,룽타우객잔,2010-11-09 10:54:02,I,2018-08-31 23:59:59,,264972.071352915,484067.543927369,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,관광식당,07_24_01_P,4180000,CDFI3261042011000002,2011-06-07,,1,영업/정상,13,영업중,,,,,263-5430,,200-180,강원도 춘천시 석사동 796-5,강원도 춘천시 퇴계로 191 (석사동),,전성환의 옛날손짜장,2022-02-04 10:08:12,U,2022-02-08 02:40:00,,265058.766472028,484123.903138431,관광식당업,,,0.0,,,,,1.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,231.0,,0.0,,,,,,,0.0,,,,231.0,
411,관광식당,07_24_01_P,4180000,CDFI3261042011000003,2011-06-07,,1,영업/정상,13,영업중,,,,,242-8397,,200-042,강원도 춘천시 중앙로2가 15-1,강원도 춘천시 명동길 8 (중앙로2가),,친친,2022-02-04 09:58:16,U,2022-02-08 02:40:00,,263928.366550461,486583.460473395,관광식당업,,,0.0,,,,,0.0,1.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,214.5,,0.0,,,,,,,0.0,,,,215.0,
412,관광식당,07_24_01_P,5160000,CDFI3261042020000001,2020-11-24,,1,영업/정상,13,영업중,,,,,054-872-2050,,,경상북도 청송군 진보면 신촌리 38-4,경상북도 청송군 진보면 신촌약수길 18,37411,신촌식당,2020-11-24 17:26:16,I,2020-11-26 00:23:07,,,,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,관광식당,07_24_01_P,3160000,CDFI3261042020000001,2020-09-17,,1,영업/정상,13,영업중,,,,,02-838-5454,,,서울특별시 구로구 구로동 197-17 에이스테크노타워1차,"서울특별시 구로구 디지털로31길 38-9, 에이스테크노타워1차 1층 104호 (구로동)",08376,뽕사부 구로점(중국식),2021-01-07 10:14:20,I,2021-01-09 00:23:05,,190496.447846852,442645.330573628,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,관광식당,07_24_01_P,3160000,CDFI3261042020000002,2020-12-02,,1,영업/정상,13,영업중,,,,,02-858-8666,,,서울특별시 구로구 가리봉동 89-158,"서울특별시 구로구 디지털로27길 123, 2층 (가리봉동)",08385,혜혜패스트푸드(중국식),2021-01-07 10:42:11,I,2021-01-09 00:23:05,,189959.580578261,442508.556830638,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,관광식당,07_24_01_P,5670000,CDFI3261042022000002,2022-06-02,,1,영업/정상,13,영업중,,,,,055-600-0530,,,경상남도 창원시 성산구 대원동 122 더시티세븐풀만호텔 5층,"경상남도 창원시 성산구 원이대로 332, 더시티세븐풀만호텔 5층 (대원동)",51408,만다린그랜드머큐어,2022-06-08 15:22:26,I,2022-06-10 00:22:45,,350576.056112002,194594.154812899,관광식당업,,,0.0,,,,,0.0,0.0,0.0,0.0,MANDALIN GRANDMERCURE,TOURIST RESTAURANT(Chinese Restaurant),0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,,,,,,0.0,,,,0.0,
416,관광식당,07_24_01_P,4180000,CDFI3261042001000003,2001-06-13,2010-04-15,4,취소/말소/만료/정지/중지,33,지정취소,,,,,243-1472,,200-852,강원도 춘천시 동면 만천리 340-29번지,강원도 춘천시 동면 순환대로 1154-65,,더해븐,2010-05-03 14:44:34,I,2018-08-31 23:59:59,,,,관광식당업,관광사업,,,,,,,,,,,,,,,,,,,,265.57,,,,,,,,,,,,,266.0,
417,관광식당,07_24_01_P,4180000,CDFI3261042007000002,2007-03-09,2010-04-15,4,취소/말소/만료/정지/중지,33,지정취소,,,,,243-1700,,200-947,강원도 춘천시 효자동 17-10번지,강원도 춘천시 서부대성로239번길 23  (효자동),,구이린,2010-05-03 14:45:02,I,2018-08-31 23:59:59,,265542.670516949,486042.532429186,관광식당업,관광사업,,,,,,,,,,,,,,,,,,,,318.54,,,,,,,,,,,,,319.0,
418,관광식당,07_24_01_P,4180000,CDFI3261042001000004,2001-11-15,,4,취소/말소/만료/정지/중지,33,지정취소,,,,,244-9080,,200-940,강원도 춘천시 우두동 1056-6번지,강원도 춘천시 영서로2753번길 22  (우두동),,피렌체,2008-01-17 16:30:58,I,2018-08-31 23:59:59,,263833.473226252,488872.718515993,관광식당업,관광사업,,,,,,,,,,,,,,,,,,,,320.0,,,,,,,,,,,,,320.0,
419,관광식당,07_24_01_P,4180000,CDFI3261042005000001,2005-03-24,,4,취소/말소/만료/정지/중지,33,지정취소,,,,,241-6200,,200-943,강원도 춘천시 퇴계동 1188-1번지,강원도 춘천시 우묵길 53 (퇴계동),200-943,차이나,2014-01-10 14:11:26,I,2018-08-31 23:59:59,,263466.265790519,485063.979603873,관광식당업,관광사업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,관광식당,07_24_01_P,4180000,CDFI3261042008000001,2008-04-07,2010-04-15,4,취소/말소/만료/정지/중지,33,지정취소,,,,,,,200-853,강원도 춘천시 동면 지내리 407번지,강원도 춘천시 동면 가산로 186-5,,옥미관,2010-05-03 14:45:27,I,2018-08-31 23:59:59,,268702.174065058,491190.429757655,관광식당업,관광사업,,,,,,,,,,,,,,,,,,,,165.41,,,,,,,,,,,,,165.0,
421,관광식당,07_24_01_P,3820000,CDFI3261042004000002,2004-07-23,2012-09-06,4,취소/말소/만료/정지/중지,33,지정취소,,,,,853-8894,,480-864,경기도 의정부시 신곡동 765-4 삼성플러스 3층,"경기도 의정부시 장곡로628번길 22 (신곡동,삼성플러스 3층)",,다경,2022-12-08 10:09:57,U,2022-12-10 02:40:00,,206320.822970822,471922.834483134,관광식당업,관광사업,,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,,,,,,0.0,,,,0.0,
